City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
368,Hervey Bay,AU,63.01,overcast clouds,-25.2986,152.8535,Shelly Bay Resort
370,Ngunut,ID,75.94,broken clouds,-8.1058,112.0159,OYO 3329 Hotel Mulya Jaya
371,Sidi Ali,DZ,75.24,few clouds,36.0998,0.4206,Complexe touristique haje bezine
372,Meulaboh,ID,76.87,light rain,4.1363,96.1285,Kost Pria
374,Afua,BR,76.95,scattered clouds,-0.1567,-50.3867,Hotel Dias
377,Hit,IQ,88.23,clear sky,33.6416,42.8251,ࢪُبَمـا ؏ُـمَـࢪ
378,Benguela,AO,66.11,scattered clouds,-12.5763,13.4055,Hotel Praia Morena
379,Lakes Entrance,AU,57.58,clear sky,-37.8811,147.981,The Esplanade Resort & Spa
380,Lukovetskiy,RU,58.93,overcast clouds,64.2956,41.9211,Provintsiya
381,Tashtyp,RU,58.32,light rain,52.7939,89.8983,Oblachnyye Glubiny Orden Gusu Lan'
383,Olafsvik,IS,48.87,scattered clouds,64.8945,-23.7142,Hotel Olafsvik
384,Manaus,BR,86.5,clear sky,-3.1019,-60.025,Manaus Hotéis Millennium
385,Russellville,US,89.74,scattered clouds,35.2784,-93.1338,Hampton Inn Russellville
386,Irbeyskoye,RU,61.3,scattered clouds,55.6428,95.4522,"Gostinitsa ""Agul"""
388,Khatassy,RU,64.38,light rain,61.9036,129.6383,"Ulitsa Skhpk,, Khatasskiy,, Dom 20076K"
389,Flinders,AU,62.06,overcast clouds,-34.5833,150.8552,Shellharbour Resort & Conference Centre
391,Tahe,CN,60.15,overcast clouds,52.3333,124.7333,塔河宾馆
392,Elmvale,CA,68.41,clear sky,44.5834,-79.8664,To Jo's Christian Family Camp
393,Fortuna,US,74.93,few clouds,40.5982,-124.1573,Super 8 by Wyndham Fortuna
394,Altagracia De Orituco,VE,72.79,light rain,9.8601,-66.3814,Posada Quinta Mi Refugio
395,Praia Da Vitoria,PT,73.65,few clouds,38.7333,-27.0667,Hotel Branco I
396,Oakdale,US,82.13,few clouds,44.963,-92.9649,Hilton Garden Inn St. Paul/Oakdale
397,Carutapera,BR,77.77,broken clouds,-1.195,-46.02,Lidera
398,Hobyo,SO,75.63,scattered clouds,5.3505,48.5268,Halane Hotel and Restaurent
399,Vestmannaeyjar,IS,52.52,overcast clouds,63.4427,-20.2734,Glamping & Camping
401,Sitka,US,67.89,broken clouds,57.0531,-135.33,Westmark Sitka
403,Mezhdurechensk,RU,60.48,light rain,53.6942,88.0603,Apartments Mezhdurechensk
404,Viedma,AR,52.84,clear sky,-40.8135,-62.9967,Hotel Cristal
405,Port Hawkesbury,CA,67.91,overcast clouds,45.6169,-61.3485,MacKenzie House Tourist Home B&B
406,Saint Anthony,US,82.65,clear sky,45.0205,-93.218,"Holiday Inn Express Roseville-St. Paul, an IHG Hotel"
407,Caravelas,BR,73.02,overcast clouds,-17.7125,-39.2481,Pousada dos Navegantes
408,Alta Floresta,BR,75.61,clear sky,-9.8756,-56.0861,Floresta Amazonica Hotel
409,Klaksvik,FO,52.72,overcast clouds,62.2266,-6.589,Airbnb rooms
411,Ust-Tarka,RU,58.53,scattered clouds,55.5672,75.705,Pearl of Siberia
412,Perry,US,82.58,scattered clouds,37.2506,-83.1999,Hampton Inn & Suites Hazard
413,Geraldton,AU,54.01,clear sky,-28.7667,114.6,Broadwater Mariner Resort
414,Voskresenskoye,RU,55.65,scattered clouds,56.8381,45.4317,AOM OTABIXA ВОСКРЕСЕНСКОЕ ОДМОСКОВЬЕ
415,Conceicao Do Araguaia,BR,80.15,few clouds,-8.2578,-49.2647,Tarumã Tropical Hotel
416,Estelle,US,82.99,broken clouds,29.8458,-90.1067,Ohio
417,Bundaberg,AU,67.21,overcast clouds,-24.85,152.35,Takalvan Motel
420,Phalombe,MW,59.29,clear sky,-15.8064,35.6507,RIVONIA
421,Te Anau,NZ,42.76,few clouds,-45.4167,167.7167,Kingsgate Hotel Te Anau
423,Ulladulla,AU,59.4,overcast clouds,-35.35,150.4667,Sandpiper Motel
425,Trenggalek,ID,76.12,overcast clouds,-8.05,111.7167,OYO 2966 Hotel Atriaz
426,Moerai,PF,73.24,clear sky,-22.4333,-151.3333,Le Manotel
428,Bereda,ES,64.58,clear sky,43.2686,-7.5406,Pazo de Verdes
429,Anyang,CN,81.55,clear sky,36.0994,114.3289,Ibis Anyang Jiefang Ave Hotel
430,Shimanovsk,RU,61.43,overcast clouds,52.0,127.7,Гостиница Домашняя
431,Mujiayingzi,CN,73.18,overcast clouds,42.1167,118.7833,Jinjiang Hotel
432,Bud,US,78.64,broken clouds,39.447,-86.1758,Ted McQuinn Trust
433,Saint-Georges,GD,82.08,few clouds,12.0564,-61.7485,Radisson Grenada Beach Resort
434,Shaowu,CN,86.05,clear sky,27.3409,117.4831,Yijie Express Hotel
435,Cadillac,US,70.79,clear sky,44.2519,-85.4012,"Holiday Inn Express & Suites Cadillac, an IHG Hotel"
436,Kailua,US,89.58,broken clouds,21.4022,-157.7394,Sheffield House Bed & Breakfast
437,Tianjin,CN,76.95,mist,39.1422,117.1767,Ibis Tianjin Tian Wei
438,Semnan,IR,78.64,clear sky,35.5729,53.3971,Semnan Tourist Hotel
439,Kununurra,AU,75.18,clear sky,-15.7667,128.7333,Hotel Kununurra
440,Kenai,US,62.69,light rain,60.5544,-151.2583,Aspen Extended Stay Suites
441,Sao Jose Da Coroa Grande,BR,74.3,clear sky,-8.8978,-35.1478,Crôa Mares Hotel
442,Chabahar,IR,82.49,overcast clouds,25.2919,60.643,هتل گدروشیا
443,Mehamn,NO,51.71,moderate rain,71.0357,27.8492,Mehamn Arctic Hotel AS
444,Nahan,IN,73.65,overcast clouds,30.55,77.3,Hotel Heritage Sanyam & Restaurant Ekant
445,Louros,GR,76.98,few clouds,39.1628,20.7519,Köck´s Paradise
446,Vila Franca Do Campo,PT,72.01,broken clouds,37.7167,-25.4333,Pestana Bahia Praia
447,Deputatskiy,RU,46.49,overcast clouds,69.3,139.9,Baza Otdykha
448,Cockburn Town,TC,81.9,clear sky,21.4612,-71.1419,Osprey Beach Hotel
449,Chingirlau,KZ,72.45,broken clouds,51.095,54.0814,Хостыл Аққу
450,San Rafael,AR,54.37,clear sky,-34.6177,-68.3301,Hotel San Rafael
451,San Juan Bautista,PE,63.5,clear sky,-14.0108,-75.7358,Hotel Las Dunas
452,Saint-Philippe,RE,64.22,scattered clouds,-21.3585,55.7679,Le four à pain
453,Padang,ID,78.93,broken clouds,-0.9492,100.3543,Mercure Padang
454,Puerto Madryn,AR,51.98,few clouds,-42.7692,-65.0385,Hotel Tolosa
455,Kollam,IN,76.68,broken clouds,8.8833,76.6,The Raviz Ashtamudi
456,Port Lincoln,AU,56.25,light rain,-34.7333,135.8667,Port Lincoln Hotel
457,Amahai,ID,79.41,scattered clouds,-3.3333,128.9167,HOTEL ISABELA
458,Victor Harbor,AU,55.0,broken clouds,-35.5667,138.6167,McCracken Country Club
459,The Valley,AI,82.81,scattered clouds,18.217,-63.0578,CeBlue Villas & Beach Resort
460,Takoradi,GH,74.23,overcast clouds,4.8845,-1.7554,Raybow International Hotel
462,Clyde River,CA,43.03,overcast clouds,70.4692,-68.5914,Qamaq Hotel
463,Thunder Bay,CA,75.11,few clouds,48.4001,-89.3168,Victoria Inn Hotel and Convention Centre
464,Namatanai,PG,82.62,light rain,-3.6667,152.4333,Seagulls Inn Namatani
466,Parana,AR,57.51,scattered clouds,-31.732,-60.5238,Howard Johnson by Wyndham Plaza Hotel Mayorazgo
467,Korla,CN,83.88,broken clouds,41.7597,86.1469,Gulisitan Hotel
468,Wysokie Mazowieckie,PL,63.99,broken clouds,52.9166,22.5171,POKOJE Z SERCEM
469,Bam,IR,77.72,clear sky,29.106,58.357,Bam Tourist Hotel
470,Coihaique,CL,43.41,broken clouds,-45.5752,-72.0662,Diego De Almagro Coyhaique
471,Oneonta,US,70.7,few clouds,42.4529,-75.0638,Hampton Inn Oneonta
472,Loandjili,CG,68.77,overcast clouds,-4.7561,11.8578,Résidence ARCHANGE
473,Carballo,ES,67.91,scattered clouds,43.213,-8.691,Pazo do Souto
474,Seoni Malwa,IN,74.68,overcast clouds,22.45,77.4667,hotel naman residency
475,Kangaatsiaq,GL,38.61,scattered clouds,68.3065,-53.4641,Nukissiorfiit
476,Rotterdam,NL,72.9,clear sky,51.9225,4.4792,Hotel NH Atlanta Rotterdam
477,Varberg,SE,61.93,clear sky,57.1056,12.2508,Varbergs Kusthotell
478,Nefteyugansk,RU,54.54,overcast clouds,61.0998,72.6035,Royal Plaza
479,Viking,CA,81.73,broken clouds,53.1001,-111.7684,Viking Lamplighter Motel
480,Kendari,ID,79.75,broken clouds,-3.945,122.4989,Hotel Wixel
482,Yeniseysk,RU,52.54,clear sky,58.4497,92.1703,"""Domino"""
484,Asau,RO,61.72,light rain,46.4333,26.4,Casa Mika Ciobanus
485,Salihorsk,BY,60.28,clear sky,52.7876,27.5415,Apartment on Parkovoy 26
486,Darab,IR,85.28,clear sky,28.7519,54.5444,Naghshe shapoor Hotel
487,Xining,CN,68.27,overcast clouds,36.6167,101.7667,Super Leisure Hotel
488,Jiuquan,CN,81.9,clear sky,39.7432,98.5174,Jiuquan Hotel
489,Phagwara,IN,79.29,overcast clouds,31.2178,75.7694,The Imperial Poonam Hotel
492,Najran,SA,84.85,overcast clouds,17.4924,44.1277,محمد هادي ال فطيح
493,Atbasar,KZ,63.32,clear sky,51.8,68.3333,Гостиничный Комплекс Saad
494,Pital,CO,69.33,broken clouds,2.2665,-75.8044,Finca el Rebaño Vida el Uvital
496,Wamba,NG,69.91,overcast clouds,8.9333,8.6,Roma Zee Guest House Annex
497,Tanga,TZ,70.61,light rain,-5.0667,39.1,Lulu Image Hotel
499,Chapais,CA,49.78,overcast clouds,49.7834,-74.8492,Hôtel Opémiska
500,Omis,HR,80.53,overcast clouds,43.4447,16.6886,Hotel Villa Dvor
501,Seminole,US,82.76,clear sky,28.7086,-81.2081,The Oviedo Lodge Motel
502,Pitimbu,BR,75.79,broken clouds,-7.4706,-34.8086,Reserva do Abiaí
503,Calderitas,MX,87.91,scattered clouds,18.55,-88.25,Hotel Hacienda Campestre
504,Flin Flon,CA,73.24,overcast clouds,54.7682,-101.865,Victoria Inn Flin Flon
505,Altay,CN,67.62,clear sky,47.8667,88.1167,Jinqiao Hotel
506,Santa Fe,AR,57.97,light rain,-31.6333,-60.7,Conquistador Hotel
507,Hoquiam,US,84.45,clear sky,46.9809,-123.8893,Econo Lodge Inn & Suites
508,Rocha,UY,48.47,clear sky,-34.4833,-54.3333,Hotel Arrarte
509,Ise,JP,81.72,overcast clouds,34.4833,136.7,Ise Fresh
510,Centralina,BR,63.95,clear sky,-18.5839,-49.1994,MM Plaza Hotel
511,Bowen,AU,69.22,broken clouds,-20.0167,148.2333,Castle Motor Lodge Motel
512,Sibolga,ID,75.54,broken clouds,1.7427,98.7792,Hotel Syariah CN Darussalam
514,Mackenzie,CA,82.62,clear sky,55.2999,-123.1698,Hilton Shop
515,Pochutla,MX,78.82,overcast clouds,15.7432,-96.4661,Hotel Posada San Jose
516,Samarinda,ID,78.93,overcast clouds,-0.5,117.15,ASTON Samarinda Hotel & Convention Center
517,Kempsey,AU,56.95,light rain,-31.0833,152.8333,Park Drive Motel
518,Brae,GB,52.29,overcast clouds,60.3964,-1.353,Busta House Hotel
519,Kloulklubed,PW,73.9,overcast clouds,7.0419,134.2556,Storyboard Beach Resort
520,Grand Gaube,MU,68.38,broken clouds,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
521,Chepareria,KE,61.27,light rain,1.3077,35.2039,Hamza Lodge
522,Lubango,AO,60.35,scattered clouds,-14.9172,13.4925,Hotel Serra da Chela
523,Am Timan,TD,70.43,light rain,11.0297,20.2827,Palais du chef Canton Salamt
524,Pozo Colorado,PY,59.13,clear sky,-23.4923,-58.7972,Hospedaje La Norteña
525,North Bend,US,74.25,mist,43.4065,-124.2243,Red Lion Hotel Coos Bay
526,Springbok,ZA,44.31,broken clouds,-29.6643,17.8865,Undulata Country Lodge
527,Horodyshche,UA,69.53,overcast clouds,49.2849,31.4451,Noyev Kovcheh
528,Codajas,BR,82.44,broken clouds,-3.8367,-62.0569,ATLÂNTIC HOTEL
529,Wolbrom,PL,61.02,broken clouds,50.3796,19.7583,Zajazd FINEZJA
530,Hami,CN,85.42,scattered clouds,42.8,93.45,Laoyutang Resort
531,Vitim,RU,57.67,overcast clouds,59.4511,112.5578,Gostinitsa V Apteke
532,Atherton,GB,70.9,clear sky,53.5237,-2.4935,The Mercury Motel
533,Pleasant Grove,US,85.84,broken clouds,40.3641,-111.7385,"Holiday Inn Express & Suites American Fork- North Provo, an IHG Hotel"
534,Suez,EG,77.45,clear sky,29.9737,32.5263,Green House
535,Igrim,RU,55.74,overcast clouds,63.1906,64.4162,Obshchezhitiye Uchebno-Proizvodstvennogo Tsentra
537,Saint-Francois,FR,63.84,clear sky,46.4154,3.9054,Manoir Du Bonheur
539,Chapeco,BR,56.95,few clouds,-27.0964,-52.6183,Golden Hotel
540,Podporozhye,RU,62.53,overcast clouds,60.9112,34.1706,U Maksimycha
541,Pimentel,PE,64.69,few clouds,-6.8367,-79.9342,Hotel Puerto del Sol
543,Daru,PG,78.82,overcast clouds,-9.0763,143.2092,Daru Lodge
544,Tigil,RU,65.52,overcast clouds,57.8,158.6667,Tigil'
545,Robat Karim,IR,84.06,clear sky,35.4846,51.0829,خانه معلم رباط کریم - مرکز رفاهی خجسته کیا
546,Calatayud,ES,80.01,scattered clouds,41.3535,-1.6432,Globales Castillo de Ayud
547,Huangchuan,CN,87.94,broken clouds,32.1272,115.0394,Guangzhou International Hotel
548,Salym,RU,55.26,scattered clouds,60.0625,71.4789,Gostinitsa Salym
549,Malumfashi,NG,70.16,overcast clouds,11.7853,7.6218,INFINITY CYBER CAFE MALUMFASHI
550,Kavaratti,IN,80.91,scattered clouds,10.5669,72.642,Green leaf
552,Humaita,BR,78.84,broken clouds,-7.5061,-63.0208,Corrêa Hotel
553,Dzaoudzi,YT,71.49,clear sky,-12.7887,45.2699,Le Rocher
554,Nevel,RU,56.35,clear sky,56.0209,29.9284,Uyut
555,Vaitape,PF,78.6,clear sky,-16.5167,-151.75,Conrad Bora Bora Nui
556,Plettenberg Bay,ZA,56.97,overcast clouds,-34.0527,23.3716,Thanda Vista B&B
557,Batouri,CM,68.25,overcast clouds,4.4333,14.3667,Hotel Hollywood
558,Eirunepe,BR,76.01,scattered clouds,-6.6603,-69.8736,Hotel novo Acre & Comercial Aguiar
559,Fuxin,CN,77.43,overcast clouds,42.0156,121.6589,Xinya International Hotel
560,Itaqui,BR,53.6,broken clouds,-29.1253,-56.5531,HOTEL BIASI - ITAQUI/RS
562,Luancheng,CN,75.36,scattered clouds,37.8792,114.6517,Shell Hebei Shijiazhuang Luancheng Xinyuan Road Hotel
563,Resende,BR,54.61,clear sky,-22.4689,-44.4467,Espigão Palace Hotel
564,Aubergenville,FR,78.8,clear sky,48.96,1.8547,Restaurant Campanile Epône
565,Ixtapa,MX,86.23,broken clouds,20.7,-105.2,hotel la terminal
566,Port Keats,AU,79.65,clear sky,-14.25,129.55,TDC Village (Hundred Man Camp)
567,Hamilton,US,81.84,clear sky,39.1834,-84.5333,Six Acres Bed & Breakfast
568,Los Llanos De Aridane,ES,69.55,clear sky,28.6585,-17.9182,Valle Aridane
569,Smolenka,RU,57.27,scattered clouds,52.1352,113.4974,Russkaya Usadba v Zarechye
570,Jadu,LY,75.38,clear sky,31.953,12.0261,امياس للصرافة
572,Dong Hoi,VN,78.98,overcast clouds,17.4833,106.6,Nam Long Hotel
574,Mazatlan,MX,89.56,few clouds,23.2167,-106.4167,Hotel La Siesta
575,Ximei,CN,83.62,clear sky,24.9639,118.3794,Nan'an Hotel
576,Paraiso,CR,69.15,overcast clouds,9.8383,-83.8656,Hotel Rinconcito Verde
577,Nova Olimpia,BR,66.79,clear sky,-14.7972,-57.2881,Motel glamour
578,Malanje,AO,66.02,scattered clouds,-9.5402,16.341,Hotel Ginga
579,Villany,HU,67.24,overcast clouds,45.8689,18.4539,Crocus Gere Wine Hotel - Wine Spa & Resort
580,Placido De Castro,BR,75.0,clear sky,-10.3353,-67.1856,Hotel Carioca
582,Dingle,PH,80.46,broken clouds,10.9995,122.6711,SEGAYA PROPERTY
583,Mayumba,GA,69.12,overcast clouds,-3.432,10.6554,LIKWALE LODGE
584,Una,IN,79.92,overcast clouds,20.8167,71.0333,Hotel Harbhole
585,The Pas,CA,77.02,broken clouds,53.8251,-101.2541,Wescana Inn
586,Bagn,NO,60.08,few clouds,60.8225,9.5521,Bobiltømmepunkt
587,Ahlat,TR,65.59,clear sky,38.7518,42.4814,Ahlat Ogretmenevi ve Aksam Sanat Okulu
588,Raahe,FI,59.09,scattered clouds,64.6833,24.4833,Hotelli Raahen Hovi
589,Aklavik,CA,68.0,scattered clouds,68.2191,-135.0107,Aklavik Inn
591,Villarrica,PY,56.93,clear sky,-25.75,-56.4333,Mansión Reljuv Tours SA
592,Pudozh,RU,63.18,overcast clouds,61.8099,36.5345,Guest-House na Transportnoy
593,Homer,US,62.49,light rain,59.6425,-151.5483,Beluga Lake Lodge
594,Shingu,JP,81.25,overcast clouds,33.7333,135.9833,Shingu UI Hotel
595,Tura,IN,73.35,few clouds,25.5198,90.2201,Hotel RIKMAN Continental
596,Quatre Cocos,MU,68.09,light rain,-20.2078,57.7625,Sunrise Attitude Hotel
597,Mollendo,PE,60.82,scattered clouds,-17.0231,-72.0147,Hostal La Casa de Melgar
598,Aleppo,SY,74.93,clear sky,36.25,37.5,أمل دوريش
599,Qasigiannguit,GL,41.25,overcast clouds,68.8193,-51.1922,Almost HOME
600,Ratnagiri,IN,79.23,scattered clouds,16.9833,73.3,Hotel Landmark
601,Along,IN,76.35,broken clouds,28.1667,94.7667,Hotel West
602,La Rioja,ES,67.78,few clouds,42.25,-2.5,Casa Concejos
603,Orlik,RU,53.17,scattered clouds,52.5178,99.825,Gostevoy Dom Mini Gostinitsa
604,Inuvik,CA,66.96,few clouds,68.3499,-133.7218,Nova Inn Inuvik
605,Tazovskiy,RU,52.32,overcast clouds,67.4667,78.7,TazHostel
606,Havre-Saint-Pierre,CA,62.96,overcast clouds,50.2334,-63.5986,Auberge Niapiskau
607,Tacuarembo,UY,48.25,clear sky,-31.7333,-55.9833,Complejo San Fructuoso
611,Teahupoo,PF,76.96,light rain,-17.8333,-149.2667,Vanira Lodge
612,Jaguaribe,BR,77.22,broken clouds,-5.8906,-38.6219,Hotel Pinheiro
613,Rawson,AR,52.38,scattered clouds,-43.3002,-65.1023,Hosteria Sampedro
614,Barra Do Garcas,BR,66.13,clear sky,-15.89,-52.2567,Pousada Tropical
615,Sioux Lookout,CA,71.67,scattered clouds,50.1001,-91.917,Knobby's Fly-In Camps
616,Grottammare,IT,76.82,broken clouds,42.9888,13.8649,Hotel La Perla Preziosa
617,Hailar,CN,66.92,clear sky,49.2,119.7,Holiday Inn & Suites Hulunbuir
618,Kondoa,TZ,53.53,broken clouds,-4.9,35.7833,Bab Al Shams Inland Lodge
619,Marshfield,US,77.88,clear sky,44.6689,-90.1718,"Holiday Inn Conference Ctr Marshfield, an IHG Hotel"
620,Callaway,US,81.0,broken clouds,30.153,-85.5699,"Holiday Inn Express & Suites Panama City-Tyndall, an IHG Hotel"
621,Rincon,US,73.85,light rain,32.296,-81.2354,Days Inn Rincon
622,Beni,CD,61.63,broken clouds,0.5,29.4667,Albertine hotel
624,Opole Lubelskie,PL,62.38,broken clouds,51.1478,21.969,Hotel Zacisze
625,Silvia,CO,50.99,broken clouds,2.611,-76.3785,Hotel de Turismo Silvia
626,Humberto De Campos,BR,76.82,scattered clouds,-2.5983,-43.4611,Pousada do Cabeça
627,Pindiga,NG,67.55,overcast clouds,9.9833,10.9333,Accommodation Center
628,Ulaangom,MN,62.98,few clouds,49.9811,92.0667,Achit Nuur Hotel & Restaurant
629,Saint-Leu,RE,67.32,broken clouds,-21.15,55.2833,La Caz Oceane
630,Kuryk,KZ,81.41,clear sky,43.2,51.65,Gostinitsa Kuryk - Otel' Dlya Vsekh Kategoriy Kliyentov .
631,Keokuk,US,85.08,clear sky,40.3973,-91.3849,Hampton Inn Keokuk
632,Ternate,ID,82.04,scattered clouds,0.8,127.4,Sahid Bela Ternate Hotel
633,Dali,CN,65.05,overcast clouds,25.7,100.1833,Dali Travelling With Hostel
634,Raudeberg,NO,56.07,overcast clouds,61.9875,5.1352,Nordre Silda.
636,Felipe Carrillo Puerto,MX,83.23,scattered clouds,19.5833,-88.05,Hotel La Ceiba
637,Elliot Lake,CA,62.19,clear sky,46.3834,-82.6331,Paris Plaza
638,Neuquen,AR,49.89,clear sky,-38.9516,-68.0591,Hotel del Comahue
639,Pioner,RU,62.04,clear sky,55.3166,85.9508,Park-hotel Akvarium
641,Brockville,CA,74.12,few clouds,44.5834,-75.6826,"Holiday Inn Express & Suites Brockville, an IHG Hotel"
643,Vulcanesti,MD,70.03,broken clouds,45.6842,28.4028,Hotel Speranta
644,Aguimes,ES,69.66,few clouds,27.9054,-15.4461,Hotel Villa de Aguimes
645,Jibuti,DJ,83.14,overcast clouds,11.5,42.5,Orchid Main Camp Goubet
646,Weinan,CN,83.52,clear sky,34.5036,109.5089,Thank Inn Chain Hotel shanxi weinan linwei district jiefang road
647,Matagami,CA,59.11,broken clouds,49.7502,-77.6328,Motel Le Caribou
648,Crossville,US,76.19,broken clouds,35.949,-85.0269,Hampton Inn Crossville
649,Varzea Da Palma,BR,65.08,overcast clouds,-17.5981,-44.7308,Casa Fernandes
650,Port Hardy,CA,66.38,scattered clouds,50.6996,-127.4199,Airport Inn-Port Hardy
651,Necochea,AR,49.1,clear sky,-38.5473,-58.7368,dyd -mar Hotel
652,Chilliwack,CA,84.78,clear sky,49.1747,-121.9443,Coast Chilliwack Hotel by APA
653,Darhan,MN,62.22,scattered clouds,49.4867,105.9228,Buudai Hotel
654,Mabaruma,GY,76.12,scattered clouds,8.2,-59.7833,Monty Brooms Guest House
655,Plastun,RU,76.23,clear sky,44.7561,136.2939,Gostinitsa Rossiyanochka
656,Whitehorse,CA,64.02,broken clouds,60.7161,-135.0538,The Sternwheeler Hotel & Conference Centre
658,Pilcaya,MX,81.64,overcast clouds,18.7333,-99.6833,Posada San Miguel
659,Vinh,VN,76.78,light rain,18.6667,105.6667,Vuong Hoan 2
660,Noyabrsk,RU,52.38,overcast clouds,63.1994,75.4507,Hotel Uyutnaya
661,Coquimbo,CL,53.33,overcast clouds,-29.9533,-71.3436,Hotel San Juan
663,Emerald,AU,64.35,overcast clouds,-23.5333,148.1667,The Irish Village
664,Waipawa,NZ,46.13,broken clouds,-41.4122,175.5153,Tora Coastal Walk
665,Santa Vitoria Do Palmar,BR,54.64,scattered clouds,-33.5189,-53.3681,Hostel Comodoro
666,Wanning,CN,80.94,overcast clouds,18.8003,110.3967,Paradise Hotel
667,Edendale,ZA,57.0,scattered clouds,-29.6528,30.3147,Bed and Breakfast at the White House
668,Presidencia Roque Saenz Pena,AR,58.1,overcast clouds,-26.7852,-60.4388,Hotel Gualok
670,Gladstone,AU,68.79,overcast clouds,-23.85,151.25,Highpoint International Hotel
671,Umm Lajj,SA,88.36,overcast clouds,25.0213,37.2685,Moon light Furnished Units
672,Partizanskoye,RU,60.15,broken clouds,55.5006,94.39,Uyut
673,Yar-Sale,RU,56.35,overcast clouds,66.8333,70.8333,Yalemd
674,Port Blair,IN,80.64,mist,11.6667,92.75,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
676,Mangrol,IN,81.32,overcast clouds,21.1167,70.1167,Hotel The Royal Honours
677,Norman Wells,CA,73.44,few clouds,65.282,-126.8329,Heritage Hotel
678,Baruun-Urt,MN,63.45,overcast clouds,46.6806,113.2792,Ахмадын амралт сувилал
680,Tuktoyaktuk,CA,53.6,broken clouds,69.4541,-133.0374,End of The Road Ltd.
682,Chiredzi,ZW,61.72,clear sky,-21.05,31.6667,Clevers Hotel Chiredzi
683,Saldanha,ZA,55.45,overcast clouds,-33.0117,17.9442,Blue Bay Lodge
685,Mahebourg,MU,68.25,broken clouds,-20.4081,57.7,Shandrani Beachcomber Resort & Spa
686,San Quintin,MX,75.79,overcast clouds,30.4833,-115.95,Don Eddie's / Hotel - Restaurant
687,Ushuaia,AR,33.46,scattered clouds,-54.8,-68.3,Albatross Hotel
688,Vaini,TO,77.16,few clouds,-21.2,-175.2,Keleti Beach Resort
689,Awjilah,LY,82.36,clear sky,29.1081,21.2869,المنزل
691,Bengkulu,ID,76.3,scattered clouds,-3.8004,102.2655,Grage Hotel Bengkulu
692,Petropavlovsk-Kamchatskiy,RU,57.79,broken clouds,53.0452,158.6483,The Hotel Petropavlovsky
693,Jumla,NP,59.32,scattered clouds,29.2747,82.1838,Royal Garden Hotel
694,Ambilobe,MG,64.35,clear sky,-13.2,49.05,Hôtel & Restaurant DIANA Ambilobe
695,Talnakh,RU,47.21,light rain,69.4865,88.3972,Talnakh Hotel
697,Samarai,PG,78.17,overcast clouds,-10.6167,150.6667,Nuli Sapi
698,Upernavik,GL,42.01,overcast clouds,72.7868,-56.1549,Café de Upernavik
699,Sao Filipe,CV,78.15,few clouds,14.8961,-24.4956,Hotel Xaguate
700,Castro,BR,45.52,clear sky,-24.7911,-50.0119,CHACARA BAILLY
701,Hambantota,LK,78.48,light rain,6.1241,81.1185,Bungalow 63
702,Rikitea,PF,72.77,broken clouds,-23.1203,-134.9692,People ThankYou
703,Trindade,BR,69.55,overcast clouds,-16.6494,-49.4889,Pousada Central
704,Zhangdian,CN,84.47,overcast clouds,34.2,119.3,Yandong Hotel
705,Kachug,RU,55.44,clear sky,53.9606,105.8817,"The hotel ""Empire"""
707,Hermanus,ZA,56.8,moderate rain,-34.4187,19.2345,Misty Waves Boutique Hotel
708,Jamestown,US,74.79,clear sky,42.097,-79.2353,Hampton Inn & Suites Jamestown
709,Cienfuegos,CU,80.74,broken clouds,22.1461,-80.4356,Casa Claumar B2BPay
710,Sigli,ID,78.21,overcast clouds,5.3848,95.9609,Losmen Dua Mali
711,Cayenne,GF,83.08,clear sky,4.9333,-52.3333,Hôtel Le Dronmi
713,Saint George,US,86.59,few clouds,37.1041,-113.5841,Best Western Plus Abbey Inn
714,Punta Arenas,CL,35.71,broken clouds,-53.15,-70.9167,Hotel Hain
715,Nola,IT,76.03,broken clouds,40.922,14.5329,Palazzo Giordano Bruno
716,Nanortalik,GL,43.02,scattered clouds,60.1432,-45.2371,Hotel Kap Farvel
719,Yabrud,SY,64.35,clear sky,33.9674,36.6574,صالة افراح الاندلس
720,Busselton,AU,51.06,clear sky,-33.65,115.3333,Observatory Guest House
721,Yellowknife,CA,66.72,scattered clouds,62.456,-114.3525,The Explorer Hotel
722,Carnarvon,AU,59.5,clear sky,-24.8667,113.6333,Hospitality Carnarvon
723,College,US,72.07,broken clouds,64.8569,-147.8028,Pike's Waterfront Lodge
724,Hualmay,PE,62.58,few clouds,-11.0964,-77.6139,Hotel Villa Kitzia Huacho
725,Bandarbeyla,SO,77.11,overcast clouds,9.4942,50.8122,JABIR HOTEL
726,Puerto Ayora,EC,67.55,overcast clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
727,Port Alfred,ZA,62.35,overcast clouds,-33.5906,26.891,The Halyards Hotel
729,Shimoda,JP,86.11,light rain,34.6667,138.95,Shimoda Tokyu Hotel
730,Tasiilaq,GL,32.16,few clouds,65.6145,-37.6368,The Red House
731,Mercedes,AR,53.64,clear sky,-34.6515,-59.4307,Posada del Inti Centro
732,Cordoba,AR,62.24,clear sky,-31.4135,-64.1811,Hotel Sussex
